ZINC_ID	MWT	LogP	Desolv_apolar	Desolv_polar	HBD	HBA	tPSA	Charge	NRB	SMILES
ZINC00030967	261.321	1.96	1.87	-12.86	0	4	46	0	3	Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)OC
ZINC00030968	199.275	1.34	2.63	-7.25	1	3	38	0	4	C[C@@H](COC)NC(=O)c1cccs1
ZINC00030969	199.275	1.34	2.63	-7.24	1	3	38	0	4	C[C@H](COC)NC(=O)c1cccs1
ZINC00030970	208.242	1.56	4.25	-8.49	1	4	55	0	2	Cc1cc(no1)NC(=O)c2cccs2
ZINC00030972	331.417	2.46	-0.55	-52.46	1	5	43	1	3	c1cc(sc1)C(=O)N2CC[NH+](CC2)Cc3ccc4c(c3)OCO4
ZINC00030974	319.387	3.29	4.51	-49.89	0	5	70	-1	4	COc1ccc2c(c1)sc(n2)[N-]S(=O)(=O)c3ccccc3
ZINC00030975	229.301	1.32	1.35	-9.47	1	4	55	0	5	C[C@@H](COC)NS(=O)(=O)c1ccccc1
ZINC00030976	229.301	1.32	1.28	-8.88	1	4	55	0	5	C[C@H](COC)NS(=O)(=O)c1ccccc1
ZINC00030978	297.376	2.26	5.99	-11.41	0	5	64	0	5	CCOC(=O)[C@@H]1CCCN(C1)S(=O)(=O)c2ccccc2
ZINC00030981	276.341	2.21	5.99	-55.72	0	5	74	-1	3	Cc1ccc(cc1)S(=O)(=O)[N-]c2nc(cc(n2)C)C
ZINC00030982	305.355	2.74	3.85	-11.97	1	5	65	0	4	Cc1ccc(cc1)S(=O)(=O)NCc2ccc3c(c2)OCO3
ZINC00030983	333.414	3.74	5.18	-49.63	0	5	70	-1	4	Cc1ccc2c(c1)sc(n2)[N-]S(=O)(=O)c3ccc(cc3)OC
ZINC00030984	271.382	2.52	3.54	-8.27	1	4	55	0	5	Cc1cc(c(c(c1)C)S(=O)(=O)N[C@@H](C)COC)C
ZINC00030985	271.382	2.52	3.57	-7.8	1	4	55	0	5	Cc1cc(c(c(c1)C)S(=O)(=O)N[C@H](C)COC)C
ZINC00030986	280.304	1.92	5.39	-49.12	0	5	74	-1	3	Cc1cc(nc(n1)[N-]S(=O)(=O)c2ccc(cc2)F)C
ZINC00030987	247.291	1.48	1.41	-8.68	1	4	55	0	5	C[C@@H](COC)NS(=O)(=O)c1ccc(cc1)F
ZINC00030988	247.291	1.48	1.35	-8.12	1	4	55	0	5	C[C@H](COC)NS(=O)(=O)c1ccc(cc1)F
ZINC00030989	315.366	2.43	6.07	-9.81	0	5	64	0	5	CCOC(=O)[C@H]1CCCN(C1)S(=O)(=O)c2ccc(cc2)F
ZINC00030990	315.366	2.43	6.05	-10.54	0	5	64	0	5	CCOC(=O)[C@@H]1CCCN(C1)S(=O)(=O)c2ccc(cc2)F
ZINC00030993	298.191	2.60	2.42	-7.68	1	4	55	0	5	C[C@@H](COC)NS(=O)(=O)c1cc(ccc1Cl)Cl
ZINC00030994	298.191	2.60	2.49	-8.22	1	4	55	0	5	C[C@H](COC)NS(=O)(=O)c1cc(ccc1Cl)Cl
ZINC00030995	243.284	1.69	2.79	-11.41	1	5	72	0	5	CCOC(=O)c1cccc(c1)NS(=O)(=O)C
ZINC00030996	242.325	3.08	3.05	-11.6	1	4	62	0	1	Cc1ccc2c(c1)s/c(=N/S(=O)(=O)C)/[nH]2
ZINC00030997	235.305	0.73	2.82	-11.39	0	5	64	0	4	CCOC(=O)[C@H]1CCCN(C1)S(=O)(=O)C
ZINC00031001	286.353	0.54	0.26	-14.07	2	6	85	0	6	C[C@@H](COC)NS(=O)(=O)c1ccc(cc1)NC(=O)C
ZINC00031002	286.353	0.54	0.17	-13.64	2	6	85	0	6	C[C@H](COC)NS(=O)(=O)c1ccc(cc1)NC(=O)C
ZINC00031003	338.816	2.28	2.87	-15.69	3	5	89	0	5	c1cc(cc(c1)Cl)C(=O)NCCc2ccc(cc2)S(=O)(=O)N
ZINC00031004	302.761	2.95	0.51	-12.28	1	4	49	0	3	CC(=O)N(C)c1ccc(cc1)NC(=O)c2cccc(c2)Cl
ZINC00031005	295.766	2.57	1.29	-8.6	0	4	46	0	4	CCOC(=O)[C@H]1CCCN(C1)C(=O)c2cccc(c2)Cl
ZINC00031006	295.766	2.57	1.29	-10.81	0	4	46	0	4	CCOC(=O)[C@@H]1CCCN(C1)C(=O)c2cccc(c2)Cl
ZINC00031007	211.236	1.56	3.72	-11.31	1	3	38	0	4	C[C@@H](COC)NC(=O)c1ccccc1F
ZINC00031008	211.236	1.56	3.72	-11.29	1	3	38	0	4	C[C@H](COC)NC(=O)c1ccccc1F
ZINC00031009	220.203	1.77	5.77	-11.81	1	4	55	0	2	Cc1cc(no1)NC(=O)c2ccccc2F
ZINC00031010	279.311	2.03	2.17	-13.4	0	4	46	0	4	CCOC(=O)[C@H]1CCCN(C1)C(=O)c2ccccc2F
ZINC00031011	279.311	2.03	2.19	-13.26	0	4	46	0	4	CCOC(=O)[C@@H]1CCCN(C1)C(=O)c2ccccc2F
ZINC00031012	245.257	2.47	0.82	-11.73	1	4	55	0	2	Cc1cc(nc(n1)NC(=O)c2ccc(cc2)F)C
ZINC00031014	279.311	2.08	2.19	-9.49	0	4	46	0	4	CCOC(=O)[C@H]1CCCN(C1)C(=O)c2ccc(cc2)F
ZINC00031015	279.311	2.08	2.22	-9.41	0	4	46	0	4	CCOC(=O)[C@@H]1CCCN(C1)C(=O)c2ccc(cc2)F
ZINC00031016	319.382	3.29	6.73	-11.93	1	5	72	0	7	CCOC(=O)c1cccc(c1)NS(=O)(=O)Cc2ccccc2
ZINC00031017	243.328	1.38	2.09	-12.43	1	4	55	0	6	C[C@@H](COC)NS(=O)(=O)Cc1ccccc1
ZINC00031018	243.328	1.38	2.01	-10.99	1	4	55	0	6	C[C@H](COC)NS(=O)(=O)Cc1ccccc1
ZINC00031019	241.356	2.81	-3.46	-10.23	1	3	46	0	6	CCC(CC)NS(=O)(=O)Cc1ccccc1
ZINC00031021	316.156	2.34	3.85	-47.64	0	5	74	-1	3	Cc1cc(no1)[N-]S(=O)(=O)c2ccc(cc2)Br
ZINC00031022	347.212	3.08	-0.1	-12.18	1	4	49	0	3	CC(=O)N(C)c1ccc(cc1)NC(=O)c2cccc(c2)Br
ZINC00031023	340.217	2.70	0.68	-8.47	0	4	46	0	4	CCOC(=O)[C@H]1CCCN(C1)C(=O)c2cccc(c2)Br
ZINC00031024	340.217	2.70	0.68	-10.76	0	4	46	0	4	CCOC(=O)[C@@H]1CCCN(C1)C(=O)c2cccc(c2)Br
ZINC00031025	326.19	2.33	0.75	-13.1	0	4	46	0	3	COC(=O)C1CCN(CC1)C(=O)c2cccc(c2)Br
ZINC00031026	262.136	2.73	4.61	-7.41	1	3	38	0	4	C[C@@H](COC)NC(=O)c1ccc(c(c1)Cl)Cl
ZINC00031027	262.136	2.73	-0.76	-7.44	1	3	38	0	4	C[C@H](COC)NC(=O)c1ccc(c(c1)Cl)Cl
ZINC00031028	330.211	3.20	1.19	-10.06	0	4	46	0	4	CCOC(=O)[C@H]1CCCN(C1)C(=O)c2ccc(c(c2)Cl)Cl
ZINC00031029	330.211	3.20	1.15	-10.35	0	4	46	0	4	CCOC(=O)[C@@H]1CCCN(C1)C(=O)c2ccc(c(c2)Cl)Cl
ZINC00031030	328.368	2.88	1.58	-20.71	1	6	67	0	5	CC(=O)N(C)c1ccc(cc1)NC(=O)c2ccc(cc2OC)OC
ZINC00031031	262.265	2.25	5.04	-12.26	1	6	74	0	4	Cc1cc(no1)NC(=O)c2ccc(cc2OC)OC
ZINC00031032	329.352	3.39	1.57	-17.7	1	6	73	0	7	CCOC(=O)c1cccc(c1)NC(=O)c2cc(cc(c2)OC)OC
ZINC00031164	163.244	0.45	4.46	-38.34	2	2	29	1	1	c1cc(cnc1)[C@H]2CCCC[NH2+]2
ZINC00031165	163.244	0.45	4.46	-38.36	2	2	29	1	1	c1cc(cnc1)[C@@H]2CCCC[NH2+]2
ZINC00031166	170.276	1.38	3.54	-31.27	2	2	25	1	1	C1CC[NH+]2CCC[C@@H]([C@H]2C1)CO
ZINC00031179	225.244	-1.41	-1.35	-45.44	3	5	86	0	5	COc1ccc(cc1OC)[C@@H](CC(=O)[O-])[NH3+]
ZINC00031180	225.244	-1.41	-1.36	-46.47	3	5	86	0	5	COc1ccc(cc1OC)[C@H](CC(=O)[O-])[NH3+]
ZINC00031181	271.316	0.59	-1.5	-43.92	3	4	77	0	6	c1ccc(cc1)COc2ccc(cc2)[C@@H](CC(=O)[O-])[NH3+]
ZINC00031183	280.671	1.38	0.02	-28.66	2	7	97	0	3	CC(=O)Nc1c(non1)NC(=O)c2ccccc2Cl
ZINC00031187	294.401	3.24	-1.63	-6.1	2	4	65	0	6	CCOC(=O)c1c(nc(s1)SCc2ccccc2)N
ZINC00031202	160.22	2.32	-0.19	-8.87	1	2	29	0	0	Cc1cc2c(cc1C)nc([nH]2)C
ZINC00031209	343.331	3.09	8.5	-44.87	0	4	77	-1	5	c1cc(sc1)c2cc(c(c(n2)SCC(=O)[O-])C#N)C(F)(F)F
ZINC00031213	169.611	1.81	3.29	-7.89	1	2	29	0	1	CNC(=O)c1ccc(cc1)Cl
ZINC00031227	301.896	3.51	-0.52	-117.95	0	4	80	-2	2	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)C(=O)[O-])C(=O)[O-]
ZINC00031234	217.272	1.56	5.83	-7.64	2	4	69	0	1	CC(=O)Nc1c(c2c([nH]1)CCCCC2)C#N
ZINC00031265	305.311	2.38	4.9	-9.96	1	6	74	0	4	COC(=O)c1c(ccs1)NC(=O)c2ccc3c(c2)OCO3
ZINC00031266	281.113	1.35	-0.67	-15.01	1	5	59	0	2	Cn1cc(c(n1)C(=O)Nc2ccccn2)Br
ZINC00031271	318.348	3.70	2	-10.37	1	3	52	0	2	c1cc(c(c(c1)F)C(=O)Nc2c(c3c(s2)CCCC3)C#N)F
ZINC00031273	325.32	2.99	1.54	-12.73	1	6	77	0	4	COc1ccc(c(c1)NC(=O)c2cc3ccccc3c(=O)o2)OC
ZINC00031277	296.153	4.12	0.31	-10.83	1	3	38	0	3	COc1ccc(cc1NC(=O)c2ccccc2Cl)Cl
ZINC00031282	204.205	-0.77	3.64	-41.75	1	4	69	-1	3	c1ccc(cc1)C[C@H]2[C@H](NC2=O)C(=O)[O-]
ZINC00031283	204.205	-0.77	3.73	-41.45	1	4	69	-1	3	c1ccc(cc1)C[C@@H]2[C@H](NC2=O)C(=O)[O-]
ZINC00031284	204.205	-0.77	2.73	-43.41	1	4	69	-1	3	c1ccc(cc1)C[C@H]2[C@@H](NC2=O)C(=O)[O-]
ZINC00031285	204.205	-0.77	2.92	-43.75	1	4	69	-1	3	c1ccc(cc1)C[C@@H]2[C@@H](NC2=O)C(=O)[O-]
ZINC00031293	238.29	3.52	-1.98	-9.74	2	3	52	0	1	Cc1cc(c2c(c1)nc(o2)c3ccc(cc3)N)C
ZINC00031299	246.697	2.94	-1.42	-7.01	3	3	55	0	2	c1ccc(c(c1)C(=O)Nc2ccc(cc2)Cl)N
ZINC00031304	224.263	3.19	6.68	-7.62	1	3	38	0	3	c1ccc(cc1)OCc2[nH]c3ccccc3n2
ZINC00031306	193.178	1.77	4.39	-46.62	0	4	59	-1	3	c1cc2c(cc1CCC(=O)[O-])OCO2
ZINC00031312	292.934	3.77	-0.37	-43.79	0	2	40	-1	1	Cc1c(cc(cc1Br)C(=O)[O-])Br
ZINC00031315	176.046	3.08	-0.7	-2.62	2	1	26	0	0	Cc1c(ccc(c1Cl)N)Cl
ZINC00031317	224.263	3.60	6.35	-9.07	1	3	38	0	2	COc1ccc(cc1)c2[nH]c3ccccc3n2
ZINC00031320	187.198	1.85	5.5	-8.78	0	3	39	0	2	COC(=O)c1ccc2ccccc2n1
ZINC00031322	260.724	3.32	-1.1	-8.69	3	3	55	0	2	Cc1ccc(cc1Cl)NC(=O)c2ccccc2N
ZINC00031323	281.142	3.52	-1.37	-7.02	3	3	55	0	2	c1ccc(c(c1)C(=O)Nc2c(cccc2Cl)Cl)N
ZINC00031342	339.42	1.72	7.48	-19.25	2	5	78	0	4	c1ccc(cc1)n2c(=O)c3c(nc2SCC(=O)N)CC4=C3CCC4
ZINC00031348	206.245	-0.17	1.84	-9.62	2	4	56	0	1	c1cc(ccc1C(=O)N2CCOCC2)N
ZINC00031349	311.339	-1.35	2.95	-61.15	1	7	107	-1	4	CC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCC[C@H]2C(=O)[O-]
ZINC00031351	311.339	-1.35	3.57	-68.72	1	7	107	-1	4	CC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCC[C@@H]2C(=O)[O-]
ZINC00031354	336.46	4.64	-0.28	-16.88	1	3	41	0	5	CC(C)c1ccc(cc1)NC(=O)CSc2cccc3c2nccc3
ZINC00031355	263.318	2.37	4.67	-10.91	1	4	48	0	4	COc1ccc(cc1OC)NC(=O)c2cccs2
ZINC00031357	217.268	3.51	4.48	-8.12	1	3	38	0	0	c1ccc2c(c1)C(=O)NC3(O2)CCCCC3
ZINC00031358	220.316	2.96	-5.66	-6.5	1	3	41	0	0	C1CCC2(CC1)NC(=O)C3CCCCC3=N2
ZINC00031364	313.416	4.97	1.43	-8.22	1	2	29	0	2	C[C@H]1C[C@H](CC(C1)(C)C)NC(=O)c2ccc(c3c2cccc3)F
ZINC00031366	313.416	4.97	2.54	-7.97	1	2	29	0	2	C[C@H]1C[C@@H](CC(C1)(C)C)NC(=O)c2ccc(c3c2cccc3)F
ZINC00031367	313.416	4.97	1.43	-8.23	1	2	29	0	2	C[C@@H]1C[C@@H](CC(C1)(C)C)NC(=O)c2ccc(c3c2cccc3)F
ZINC00031368	346.011	4.19	-0.84	-12.81	1	3	41	0	2	c1cc(c(cc1Cl)Cl)C(=O)Nc2ccc(cn2)Br
ZINC00031369	311.566	3.54	-0.63	-13.59	1	3	41	0	2	c1ccc(c(c1)C(=O)Nc2ccc(cn2)Cl)Br
ZINC00031370	311.566	3.54	-0.7	-14.02	1	3	41	0	2	c1ccc(c(c1)C(=O)Nc2ccc(cn2)Br)Cl
ZINC00031371	273.335	4.22	10.58	-13.46	0	2	20	0	1	c1ccc2c(c1)cccc2C(=O)N3CCc4c3cccc4
ZINC00031372	315.325	2.07	-0.84	-13.22	1	6	66	0	5	COc1ccc(cc1OC)C(=O)NCc2ccc3c(c2)OCO3
ZINC00031373	299.326	1.53	1.6	-13.1	1	5	70	0	3	Cc1coc(c1C(=O)C[C@]2(c3ccccc3N(C2=O)C)O)C
ZINC00031374	299.326	1.53	1.65	-13.76	1	5	70	0	3	Cc1coc(c1C(=O)C[C@@]2(c3ccccc3N(C2=O)C)O)C
ZINC00031375	307.371	2.06	-0.57	-11.27	1	5	56	0	6	COc1cc(cc(c1OC)OC)CNC(=O)c2cccs2
ZINC00031381	168.108	-0.85	-1	-8.97	2	6	92	0	0	C1c2c([nH]c(=O)[nH]c2=O)C(=O)O1
ZINC00031384	333.345	1.81	2.78	-64.82	3	7	129	-1	4	Cc1ccc(cc1S(=O)(=O)N)C(=O)Nc2ccc(cc2)C(=O)[O-]
ZINC00031385	330.363	4.22	10.96	-55.57	1	4	69	-1	5	c1ccc(cc1)C(c2ccccc2)C(=O)Nc3ccc(cc3)C(=O)[O-]
ZINC00031386	330.363	4.19	0.57	-53.19	0	1	69	-1	4	c1ccc(cc1)C(c2ccccc2)C(=O)Nc3cccc(c3)C(=O)[O-]
ZINC00031387	327.181	4.07	-0.45	-14.44	1	3	41	0	2	c1ccc2c(c1)cccc2C(=O)Nc3ccc(cn3)Br
ZINC00031388	303.159	4.29	-2.87	-7.3	2	3	52	0	1	Cc1ccc2c(c1)nc(o2)c3ccc(c(c3)N)Br
ZINC00031389	262.312	3.23	-0.14	-13.02	1	3	41	0	2	Cc1cccc(c1)C(=O)Nc2ccc3c(c2)cccn3
ZINC00031394	217.292	2.10	6.71	-47.77	2	3	35	1	3	c1cc2n(c1)CC[NH2+][C@H]2CCc3ccco3
ZINC00031396	340.375	3.69	10.47	-21.12	0	5	62	0	6	CCc1ccc(cc1)C(=O)C[C@H]2c3ccc(c(c3C(=O)O2)OC)OC
ZINC00031398	336.435	3.03	10.92	-15.43	0	4	41	0	3	CCC(=O)N1c2ccccc2[C@H](C[C@H]1C)N(c3ccccc3)C(=O)C
ZINC00031399	336.435	3.03	11.1	-14.52	0	4	41	0	3	CCC(=O)N1c2ccccc2[C@H](C[C@@H]1C)N(c3ccccc3)C(=O)C
ZINC00031400	336.435	3.03	9.8	-12.09	0	4	41	0	3	CCC(=O)N1c2ccccc2[C@@H](C[C@H]1C)N(c3ccccc3)C(=O)C
ZINC00031401	336.435	3.03	10.83	-17.16	0	4	41	0	3	CCC(=O)N1c2ccccc2[C@@H](C[C@@H]1C)N(c3ccccc3)C(=O)C
ZINC00031404	303.47	3.45	10.94	-36.79	2	3	34	1	5	Cc1cc(c(c(c1)C)NC(=O)[C@H]2CCC[NH+]2CCC(C)C)C
ZINC00031405	303.47	3.45	10.98	-36.2	2	3	34	1	5	Cc1cc(c(c(c1)C)NC(=O)[C@@H]2CCC[NH+]2CCC(C)C)C
ZINC00031406	249.609	2.40	6.5	-108.58	0	5	93	-2	2	c1cc2c(cc(nc2c(c1)Cl)C(=O)[O-])C(=O)[O-]
ZINC00031407	296.37	1.75	-1.48	-14.17	2	4	58	0	6	CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc2ccccc2
ZINC00031410	267.288	3.13	6.99	-10.31	2	5	67	0	2	Cc1cc(no1)NC(=O)Nc2cccc3c2cccc3
ZINC00031411	335.201	3.15	-1.8	-5.78	0	4	36	0	2	c1ccc(cc1)N2CCN(CC2)C(=O)c3ccc(o3)Br
ZINC00031413	266.275	3.12	0.29	-9.82	1	3	41	0	2	c1ccc2c(c1)cc(cn2)NC(=O)c3cccc(c3)F
ZINC00031414	300.667	3.04	6.39	-8.42	1	3	42	0	3	c1cc(c(cc1C(F)(F)F)NC(=O)c2ccncc2)Cl
ZINC00031419	328.195	3.61	1.08	-6.68	1	4	55	0	4	CCOC(=O)C1=C(NC(=O)C[C@H]1c2ccc(cc2Cl)Cl)C
ZINC00031420	328.195	3.61	1.07	-6.62	1	4	55	0	4	CCOC(=O)C1=C(NC(=O)C[C@@H]1c2ccc(cc2Cl)Cl)C
ZINC00031421	336.391	4.82	5.23	-17.9	2	5	75	0	3	c1ccc2c(c1)nc(o2)c3cc(ccc3O)NC(=O)C4CCCCC4
ZINC00031423	322.792	4.17	0.68	-10.12	1	5	58	0	5	CCN1C(=C([C@H](NC1=O)c2ccccc2Cl)C(=O)OCC)C
ZINC00031434	349.838	3.33	-2.1	-57.24	0	5	63	-1	3	c1cc(ccc1N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)[O-])Cl
ZINC00031439	316.333	2.70	1.22	-58.03	1	6	95	-1	6	CCOC(=O)c1ccccc1NC(=O)[C@H]2CC=CC[C@H]2C(=O)[O-]
ZINC00031440	316.333	2.70	1.63	-62.05	1	6	95	-1	6	CCOC(=O)c1ccccc1NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-]
ZINC00031447	272.373	3.26	-0.51	-10.39	1	3	41	0	4	Cc1ccc(cc1C)NC(=O)CSc2ccccn2
ZINC00031449	276.365	2.01	1.13	-13.6	1	5	59	0	4	Cc1ccc(cc1C)NC(=O)CSc2nncn2C
ZINC00031450	296.754	3.21	-0.53	-12.09	1	3	41	0	4	c1ccnc(c1)SCC(=O)Nc2ccc(c(c2)Cl)F
ZINC00031453	312.316	3.31	1.06	-9.14	1	3	41	0	5	c1ccnc(c1)SCC(=O)Nc2cccc(c2)C(F)(F)F
ZINC00031454	330.457	3.54	0.82	-12.73	1	5	59	0	5	Cn1cnnc1SCC(=O)Nc2ccc(cc2)C3CCCCC3
ZINC00031456	281.316	1.58	1.58	-13.53	1	6	72	0	4	Cc1ccc(cc1NC(=O)CSc2nnnn2C)F
ZINC00031457	313.209	3.72	-1.39	-11.37	1	3	41	0	4	c1ccnc(c1)SCC(=O)Nc2ccc(c(c2)Cl)Cl
ZINC00031458	337.242	3.63	-1.33	-9.47	1	3	41	0	4	Cc1cc(ccc1NC(=O)CSc2ccccn2)Br
ZINC00031459	342.251	4.24	-1.79	-14.39	1	4	54	0	4	Cc1cc(nc(n1)SCC(=O)Nc2ccc(c(c2)Cl)Cl)C
ZINC00031460	318.189	2.32	0.02	-13.51	1	6	72	0	4	Cn1c(nnn1)SCC(=O)Nc2ccc(c(c2)Cl)Cl
ZINC00031461	346.761	3.94	0.82	-9.26	1	3	41	0	5	c1ccnc(c1)SCC(=O)Nc2ccc(c(c2)C(F)(F)F)Cl
ZINC00031463	233.335	2.87	0.4	-38.54	2	3	34	1	3	Cc1ccc(cc1)NC(=O)C[NH+]2CCCCC2
ZINC00031465	323.215	3.20	-1.64	-8.32	1	3	41	0	4	c1ccc(c(c1)NC(=O)CSc2ccccn2)Br
ZINC00031468	317.296	1.91	2.45	-11.66	1	6	72	0	5	Cn1c(nnn1)SCC(=O)Nc2cccc(c2)C(F)(F)F
ZINC00031472	301.734	1.81	0.88	-14.19	1	6	72	0	4	Cn1c(nnn1)SCC(=O)Nc2ccc(c(c2)Cl)F
ZINC00031474	305.374	0.88	10.5	-41.51	1	5	71	0	7	CCOc1ccc(cc1)C(=O)C[C@@H](C(=O)[O-])[NH+]2CCCCC2
ZINC00031477	317.429	2.15	12.74	-37.84	1	4	62	0	6	CC(C)(C)c1ccc(cc1)C(=O)C[C@@H](C(=O)[O-])[NH+]2CCCCC2
ZINC00031478	317.429	2.15	12.58	-41.09	1	4	62	0	6	CC(C)(C)c1ccc(cc1)C(=O)C[C@H](C(=O)[O-])[NH+]2CCCCC2
ZINC00031481	308.79	3.10	-1.13	-10.57	1	4	51	0	5	COc1ccc(cc1NC(=O)CSc2ccccn2)Cl
ZINC00031482	262.338	1.63	0.84	-13.43	1	5	59	0	4	Cc1ccc(cc1)NC(=O)CSc2nncn2C
ZINC00031483	272.373	3.24	7.45	-10.26	1	3	42	0	4	Cc1cccc(c1C)NC(=O)CSc2ccccn2
ZINC00031485	288.372	2.87	-0.65	-10.22	1	4	51	0	5	Cc1ccc(c(c1)NC(=O)CSc2ccccn2)OC
ZINC00031487	314.335	4.61	9.7	-10.54	0	3	35	0	2	CC(C)(C)c1nc2ccccc2c(=O)n1c3ccc(cc3F)F
ZINC00031493	305.407	2.90	1.25	-11.42	1	6	72	0	6	CC[C@@H](C)c1ccc(cc1)NC(=O)CSc2nnnn2C
ZINC00031494	305.407	2.90	1.25	-11.43	1	6	72	0	6	CC[C@H](C)c1ccc(cc1)NC(=O)CSc2nnnn2C
ZINC00031495	304.419	3.04	1.48	-12.97	1	5	59	0	6	CC[C@@H](C)c1ccc(cc1)NC(=O)CSc2nncn2C
ZINC00031496	304.419	3.04	1.49	-12.97	1	5	59	0	6	CC[C@H](C)c1ccc(cc1)NC(=O)CSc2nncn2C
ZINC00031499	321.471	3.63	-0.32	-10.59	1	4	54	0	6	CC[C@@H](C)c1ccc(cc1)NC(=O)CSc2nnc(s2)C
ZINC00031500	321.471	3.63	-0.32	-10.61	1	4	54	0	6	CC[C@H](C)c1ccc(cc1)NC(=O)CSc2nnc(s2)C
ZINC00031501	303.431	3.57	0.4	-10.5	1	4	46	0	6	CC[C@@H](C)c1ccc(cc1)NC(=O)CSc2nccn2C
ZINC00031502	303.431	3.57	0.41	-10.47	1	4	46	0	6	CC[C@H](C)c1ccc(cc1)NC(=O)CSc2nccn2C
ZINC00031511	327.199	4.06	0.94	-7.52	0	3	35	0	5	COc1ccc(cc1COC(=O)c2cccs2)Br
ZINC00031515	272.333	1.42	0.89	-11.01	1	5	70	0	4	Cn1ccnc1SCC(=O)Nc2ccccc2C#N
ZINC00031516	309.416	2.20	-1.26	-12.24	1	5	64	0	6	CCOc1ccc(cc1)NC(=O)CSc2nnc(s2)C
ZINC00031519	279.752	2.73	-1.97	-11.65	1	4	54	0	4	c1cc(cc(c1)Cl)NC(=O)CSc2ncccn2
ZINC00031521	282.756	1.83	0.38	-14.48	1	5	59	0	4	Cn1cnnc1SCC(=O)Nc2cccc(c2)Cl
ZINC00031522	345.815	2.97	0.86	-13.26	1	6	72	0	5	c1ccc(cc1)n2c(nnn2)SCC(=O)Nc3cccc(c3)Cl
ZINC00031533	236.247	1.34	5.11	-46.48	1	5	78	-1	6	CCOc1ccc(cc1)NC(=O)CCC(=O)[O-]
ZINC00031534	248.302	2.61	0.78	-48.31	1	4	69	-1	5	CC(C)(C)c1ccc(cc1)NC(=O)CCC(=O)[O-]
ZINC00031539	228.174	1.16	4.16	-44.72	1	4	69	-1	4	c1cc(c(cc1F)F)NC(=O)CCC(=O)[O-]
ZINC00031540	276.119	2.50	5.97	-10	1	4	55	0	5	COC(=O)CCC(=O)Nc1ccc(c(c1)Cl)Cl
ZINC00031541	239.727	3.37	5.08	-22.96	1	2	37	0	2	Cc1c([nH+]c(s1)Cc2ccc(cc2)Cl)[O-]
ZINC00031546	293.417	2.60	-0.65	-11.05	1	4	54	0	4	Cc1cc(cc(c1)NC(=O)CSc2nnc(s2)C)C
ZINC00031547	276.365	2.01	1.18	-13.38	1	5	59	0	4	Cc1cc(cc(c1)NC(=O)CSc2nncn2C)C
ZINC00031548	339.424	3.14	1.65	-12.08	1	6	72	0	5	Cc1cc(cc(c1)NC(=O)CSc2nnnn2c3ccccc3)C
ZINC00031549	272.373	3.26	-0.47	-10.3	1	3	41	0	4	Cc1cc(cc(c1)NC(=O)CSc2ccccn2)C
ZINC00031551	262.309	2.60	-0.37	-10.27	1	3	41	0	4	c1ccnc(c1)SCC(=O)Nc2ccc(cc2)F
ZINC00031553	239.27	1.52	4.49	-44.2	2	4	43	1	3	c1cc(ccc1NC(=O)C[NH+]2CCOCC2)F
ZINC00031554	265.313	1.88	0.19	-10.98	1	4	46	0	4	Cn1ccnc1SCC(=O)Nc2ccc(cc2)F
ZINC00031555	266.301	1.34	6.95	-13.95	1	5	60	0	4	Cn1cnnc1SCC(=O)Nc2ccc(cc2)F
ZINC00031556	283.353	1.93	-0.55	-11.31	1	4	54	0	4	Cc1nnc(s1)SCC(=O)Nc2ccc(cc2)F
ZINC00031558	259.304	2.83	6.77	-51.98	3	3	46	1	5	c1ccc(cc1)C[NH2+]CC(=O)Nc2ccc(cc2)F
ZINC00031559	301.343	2.02	0.23	-9.03	1	4	54	0	4	Cc1nnc(s1)SCC(=O)Nc2ccc(cc2F)F
ZINC00031563	309.341	3.21	0	-10.3	1	4	54	0	4	Cc1cc(nc(n1)SCC(=O)Nc2ccc(cc2F)F)C
ZINC00031564	301.415	3.78	-0.88	-12.99	1	4	54	0	4	Cc1cc(cc(c1)NC(=O)CSc2nc(cc(n2)C)C)C
ZINC00031565	292.791	3.97	8.47	-10.82	0	3	43	0	4	Cc1cc(nc(n1)SCC(=O)c2ccc(cc2)Cl)C
ZINC00031566	294.172	3.47	-3.22	-29.6	3	3	46	1	3	Cc1ccc([nH+]c1)NCc2cc(ccc2O)Br
ZINC00031571	278.337	1.24	6.18	-14.57	1	6	69	0	5	Cn1cnnc1SCC(=O)Nc2ccc(cc2)OC
ZINC00031572	295.389	1.83	-1.28	-12.41	1	5	64	0	5	Cc1nnc(s1)SCC(=O)Nc2ccc(cc2)OC
ZINC00031573	275.333	2.13	4.44	-14.01	1	5	64	0	5	COc1ccc(cc1)NC(=O)CSc2ncccn2
ZINC00031578	330.362	4.56	2.58	-9.42	0	3	34	0	3	c1ccc(cc1)Cc2nc3ccccc3c(=O)n2c4ccc(cc4)F
